CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,Transactions_w,AvgBalance,AvgBalance_w,LoanHistory,CreditCardUsage,DefaultHistory,Churn,z_Tenure,z_Transactions,z_AvgBalance,LFM_Cluster,LFM_Band
CUST2071,21,Male,1292370,16,129,129,420841.91,420841.91,1,0,0,0,0.23076923076923078,0.15384615384615385,0.05950948757960978,5,Ultra
CUST2072,32,Female,2230934,20,132,132,527520.14,527520.14,0,1,1,0,0.5384615384615384,0.2692307692307692,0.36756016079252934,5,Ultra
CUST2073,23,Female,2218422,2,127,127,621218.88,621218.88,0,1,0,0,-0.8461538461538461,0.07692307692307693,0.6381304536836121,1,Low
CUST2074,66,Female,2334707,22,127,127,705690.36,705690.36,0,0,0,0,0.6923076923076923,0.07692307692307693,0.8820555383170153,5,Ultra
CUST2075,47,Male,1959144,11,149,149,619987.42,619987.42,0,1,0,0,-0.15384615384615385,0.9230769230769231,0.6345744134115269,5,Ultra
CUST2076,55,Male,1018838,24,128,128,340404.94,340404.94,1,0,1,0,0.8461538461538461,0.11538461538461539,-0.17276529575441626,2,Very High
CUST2077,68,Female,2337414,5,99,99,681280.94,681280.94,1,1,0,0,-0.6153846153846154,-1.0,0.8115693832342312,1,Low
CUST2078,19,Female,2126328,20,149,149,631305.05,631305.05,1,0,0,0,0.5384615384615384,0.9230769230769231,0.667255903727543,5,Ultra
CUST2079,32,Female,2125635,6,148,148,621319.08,621319.08,1,0,0,0,-0.5384615384615384,0.8846153846153846,0.6384197974180922,3,Medium
CUST2080,28,Female,2180413,10,115,115,688599.0,688599.0,0,1,0,0,-0.23076923076923078,-0.38461538461538464,0.8327014671618757,1,Low
CUST2081,25,Male,623751,8,102,102,213693.64,213693.64,0,0,0,0,-0.38461538461538464,-0.8846153846153846,-0.5386647043655658,0,Very Low
CUST2082,43,Female,289023,15,120,120,81987.44,81987.44,0,1,0,0,0.15384615384615385,-0.19230769230769232,-0.9189876960042105,2,Very High
CUST2083,68,Male,2275550,4,121,121,650966.87,650966.87,0,0,1,0,-0.6923076923076923,-0.15384615384615385,0.7240325946005658,1,Low
CUST2084,62,Male,364772,14,120,120,128883.73,128883.73,1,0,0,0,0.07692307692307693,-0.19230769230769232,-0.783567060456655,0,Very Low
CUST2085,61,Male,1290092,20,96,96,391835.82,391835.82,0,0,1,0,0.5384615384615384,-1.1153846153846154,-0.024250296884141827,4,High
CUST2086,22,Female,455623,25,140,140,212092.67,212092.67,0,1,0,0,0.9230769230769231,0.5769230769230769,-0.5432877646309423,2,Very High
CUST2087,23,Male,2388256,3,136,136,714091.72,714091.72,0,1,0,0,-0.7692307692307693,0.4230769230769231,0.9063158265117491,1,Low
CUST2088,43,Male,2001220,4,132,132,589608.67,589608.67,1,0,0,0,-0.6923076923076923,0.2692307692307692,0.5468508507983586,1,Low
CUST2089,21,Female,528784,6,149,149,117131.06,117131.06,0,1,0,0,-0.5384615384615384,0.9230769230769231,-0.8175047992581825,3,Medium
CUST2090,36,Female,2291862,2,134,134,763930.2,763930.2,1,0,0,0,-0.8461538461538461,0.34615384615384615,1.050232512380165,1,Low
CUST2091,37,Female,1163208,3,136,136,353106.19,353106.19,0,1,0,0,-0.7692307692307693,0.4230769230769231,-0.136088378513236,3,Medium
CUST2092,50,Male,1422017,24,128,128,438612.95,438612.95,0,1,0,0,0.8461538461538461,0.11538461538461539,0.1108262448570199,2,Very High
CUST2093,37,Female,1907582,14,99,99,657806.36,657806.36,0,0,1,0,0.07692307692307693,-1.0,0.7437827301149348,4,High
CUST2094,66,Male,1335583,1,140,140,458774.21,458774.21,0,1,0,1,-0.9230769230769231,0.5769230769230769,0.16904514964969133,3,Medium
CUST2095,29,Male,942003,23,100,100,213382.08,213382.08,1,0,0,0,0.7692307692307693,-0.9615384615384616,-0.539564384344754,4,High
CUST2096,64,Female,2344880,24,125,125,763501.56,763501.56,1,0,0,0,0.8461538461538461,0.0,1.0489947449315866,5,Ultra
CUST2097,18,Male,709958,4,129,129,270974.71,270974.71,1,1,0,0,-0.6923076923076923,0.15384615384615385,-0.3732563340180604,3,Medium
CUST2098,43,Male,1115357,6,118,118,247291.86,247291.86,1,0,0,0,-0.5384615384615384,-0.2692307692307692,-0.44164440050642073,0,Very Low
CUST2099,31,Male,1257721,21,131,131,452947.57,452947.57,1,1,1,0,0.6153846153846154,0.23076923076923078,0.1522197826130492,5,Ultra
CUST2100,55,Male,1861442,16,104,104,529509.01,529509.01,0,1,0,0,0.23076923076923078,-0.8076923076923077,0.3733033451557586,4,High
CUST2101,54,Female,218226,7,129,129,103356.97,103356.97,1,1,0,0,-0.46153846153846156,0.15384615384615385,-0.8572797158217152,0,Very Low
CUST2102,28,Male,1312136,8,108,108,367957.11,367957.11,0,1,0,0,-0.38461538461538464,-0.6538461538461539,-0.09320394085588825,0,Very Low
CUST2103,53,Female,2354505,9,128,128,820033.02,785374.4524000001,0,1,0,0,-0.3076923076923077,0.11538461538461539,1.1121562655992405,1,Low
CUST2104,30,Male,2294652,10,91,91,698818.85,698818.85,0,1,0,0,-0.23076923076923078,-1.3076923076923077,0.8622129398647416,1,Low
CUST2105,60,Male,585145,0,145,145,220760.8,220760.8,0,0,0,0,-1.0,0.7692307692307693,-0.5182571348389303,3,Medium
CUST2106,20,Female,795929,14,132,132,246555.89,246555.89,1,1,0,0,0.07692307692307693,0.2692307692307692,-0.44376963312383955,2,Very High
CUST2107,50,Male,251712,7,100,100,22957.42,22957.42,0,0,0,0,-0.46153846153846156,-0.9615384615384616,-1.0894464428429245,0,Very Low
CUST2108,23,Male,645405,18,131,131,189316.75,189316.75,0,1,1,0,0.38461538461538464,0.23076923076923078,-0.6090569238028145,2,Very High
CUST2109,67,Male,1175288,11,133,133,282332.91,282332.91,0,1,0,0,-0.15384615384615385,0.3076923076923077,-0.3404576912538622,3,Medium
CUST2110,27,Male,530429,5,133,133,173974.38,173974.38,0,0,0,0,-0.6153846153846154,0.3076923076923077,-0.6533605029602649,3,Medium
CUST2111,22,Male,315278,9,126,126,84223.93,84223.93,0,0,0,0,-0.3076923076923077,0.038461538461538464,-0.9125294687714006,0,Very Low
CUST2112,40,Male,709272,23,142,142,143352.92,143352.92,1,0,0,0,0.7692307692307693,0.6538461538461539,-0.7417849300224919,2,Very High
CUST2113,27,Female,2462353,4,158,158,716058.07,716058.07,0,1,1,0,-0.6923076923076923,1.2692307692307692,0.9119939807262708,3,Medium
CUST2114,61,Female,934391,23,113,113,226145.45,226145.45,0,1,0,0,0.7692307692307693,-0.46153846153846156,-0.5027080855388439,4,High
CUST2115,19,Female,1512784,6,121,121,430950.86,430950.86,0,1,0,0,-0.5384615384615384,-0.15384615384615385,0.08870071856437345,1,Low
CUST2116,30,Male,819902,6,115,115,238423.16,238423.16,0,1,0,0,-0.5384615384615384,-0.38461538461538464,-0.4672542086699365,0,Very Low
CUST2117,57,Male,2414791,22,138,138,760732.78,760732.78,0,0,0,0,0.6923076923076923,0.5,1.040999444081746,5,Ultra
CUST2118,19,Male,1581872,24,141,141,430672.31,430672.31,0,0,0,0,0.8461538461538461,0.6153846153846154,0.08789636030849073,5,Ultra
CUST2119,37,Female,928871,21,141,141,237491.16,237491.16,0,1,0,0,0.6153846153846154,0.6153846153846154,-0.469945509673285,2,Very High
CUST2120,18,Male,2308112,21,89,89,709461.83,709461.83,0,0,0,0,0.6153846153846154,-1.3846153846153846,0.8929462689984516,4,High
CUST2121,54,Female,521064,8,137,137,159371.44,159371.44,0,1,0,0,-0.38461538461538464,0.46153846153846156,-0.6955288581897046,3,Medium
CUST2122,26,Male,608540,14,104,104,220124.86,220124.86,0,1,0,0,0.07692307692307693,-0.8076923076923077,-0.5200935146244126,0,Very Low
CUST2123,34,Male,322994,5,116,116,86623.56,86623.56,0,1,0,1,-0.6153846153846154,-0.34615384615384615,-0.9056001483565238,0,Very Low
CUST2124,26,Male,1543348,15,133,133,490558.2,490558.2,0,1,0,0,0.15384615384615385,0.3076923076923077,0.26082657044091273,5,Ultra
CUST2125,28,Female,1107701,6,156,156,187306.93,187306.93,1,0,0,0,-0.5384615384615384,1.1923076923076923,-0.6148606046853787,3,Medium
CUST2126,32,Male,930456,14,122,122,242433.72,242433.72,1,0,0,0,0.07692307692307693,-0.11538461538461539,-0.4556730668759566,2,Very High
CUST2127,41,Female,2082460,22,101,101,626411.64,626411.64,0,0,0,0,0.6923076923076923,-0.9230769230769231,0.6531253895185348,4,High
CUST2128,55,Male,1597581,1,128,128,473814.19,473814.19,0,1,1,1,-0.9230769230769231,0.11538461538461539,0.212475528688684,1,Low
CUST2129,52,Male,227949,7,142,142,75646.79,75646.79,1,1,0,0,-0.46153846153846156,0.6538461538461539,-0.9372973501961436,3,Medium
CUST2130,47,Female,1451260,11,129,129,479388.31,479388.31,1,1,0,0,-0.15384615384615385,0.15384615384615385,0.22857170331184373,5,Ultra
CUST2131,48,Male,578147,10,146,146,147107.71,147107.71,0,0,1,0,-0.23076923076923078,0.8076923076923077,-0.7309423655435618,3,Medium
CUST2132,66,Male,1461641,5,138,138,453515.84,453515.84,0,1,1,0,-0.6153846153846154,0.5,0.15386075430958665,3,Medium
CUST2133,22,Male,2030662,19,107,107,597528.02,597528.02,0,1,1,0,0.46153846153846156,-0.6923076923076923,0.5697192570224656,4,High
CUST2134,61,Male,1224483,12,108,108,390618.2,390618.2,0,1,0,0,-0.07692307692307693,-0.6538461538461539,-0.027766371913859826,4,High
CUST2135,67,Female,1654095,22,113,113,520685.39,520685.39,0,0,0,0,0.6923076923076923,-0.46153846153846156,0.34782371279613866,4,High
CUST2136,31,Female,774989,15,119,119,177462.1,177462.1,0,1,0,0,0.15384615384615385,-0.23076923076923078,-0.6432891463772192,2,Very High
CUST2137,28,Male,1036943,7,118,118,328275.01,328275.01,0,1,0,0,-0.46153846153846156,-0.2692307692307692,-0.20779243392989577,0,Very Low
CUST2138,26,Male,2377816,16,116,116,742992.75,742992.75,0,1,0,0,0.23076923076923078,-0.34615384615384615,0.9897722332035997,1,Low
CUST2139,51,Female,297180,25,102,102,96471.3,96471.3,1,1,0,0,0.9230769230769231,-0.8846153846153846,-0.877163203568203,4,High
CUST2140,29,Male,827838,12,137,137,267124.45,267124.45,1,0,1,1,-0.07692307692307693,0.46153846153846156,-0.3843745835901125,3,Medium
CUST2141,52,Female,1326528,3,137,137,406258.11,406258.11,0,0,0,0,-0.7692307692307693,0.46153846153846156,0.017396402201247472,3,Medium
CUST2142,52,Male,266046,19,98,98,40803.07,40803.07,1,0,0,0,0.46153846153846156,-1.0384615384615385,-1.0379142371021455,0,Very Low
CUST2143,18,Female,2404070,9,111,111,697891.5,697891.5,0,0,0,0,-0.3076923076923077,-0.5384615384615384,0.8595350664897896,1,Low
CUST2144,57,Female,2070208,24,150,150,629543.88,629543.88,0,1,1,0,0.8461538461538461,0.9615384615384616,0.6621702400064406,5,Ultra
CUST2145,39,Female,1578162,21,122,122,469481.32,469481.32,1,1,0,0,0.6153846153846154,-0.11538461538461539,0.19996366454879286,4,High
CUST2146,46,Female,1703463,19,133,133,478047.47,478047.47,1,1,0,0,0.46153846153846156,0.3076923076923077,0.2246998105679276,5,Ultra
CUST2147,25,Male,1034754,15,142,142,275944.94,275944.94,1,0,0,0,0.15384615384615385,0.6538461538461539,-0.35890398961261755,2,Very High
CUST2148,28,Male,1199488,16,122,122,356398.18,356398.18,0,0,0,0,0.23076923076923078,-0.11538461538461539,-0.1265822240175137,2,Very High
CUST2149,58,Female,1593440,7,126,126,408377.01,408377.01,0,1,0,0,-0.46153846153846156,0.038461538461538464,0.023515069257036288,3,Medium
CUST2150,54,Female,648431,10,123,123,169711.6,169711.6,0,0,0,0,-0.23076923076923078,-0.07692307692307693,-0.6656699708691209,0,Very Low
CUST2151,31,Female,1928789,24,120,120,640894.94,640894.94,0,0,0,0,0.8461538461538461,-0.19230769230769232,0.6949482648638106,4,High
CUST2152,47,Female,599325,4,136,136,193362.77,193362.77,1,0,0,0,-0.6923076923076923,0.4230769230769231,-0.5973733855135784,3,Medium
CUST2153,52,Male,1487861,20,131,131,423775.37,423775.37,0,1,0,0,0.5384615384615384,0.23076923076923078,0.067980328611029,5,Ultra
CUST2154,38,Female,1511958,25,94,94,430760.21,430760.21,0,1,0,0,0.9230769230769231,-1.1923076923076923,0.08815018580011562,4,High
CUST2155,54,Female,1105643,15,134,134,451937.24,451937.24,0,0,0,0,0.15384615384615385,0.34615384615384615,0.14930229104361453,5,Ultra
CUST2156,22,Female,215064,23,122,122,62806.96,62806.96,1,0,0,0,0.7692307692307693,-0.11538461538461539,-0.9743744396401607,2,Very High
CUST2157,36,Female,1410763,7,132,132,450097.33,450097.33,1,0,0,0,-0.46153846153846156,0.2692307692307692,0.14398925281499772,3,Medium
CUST2158,31,Female,1292834,20,130,130,351744.67,351744.67,0,1,0,0,0.5384615384615384,0.19230769230769232,-0.14001998810774144,2,Very High
CUST2159,43,Female,859830,15,125,125,282533.46,282533.46,1,1,0,0,0.15384615384615385,0.0,-0.3398785706355986,2,Very High
CUST2160,21,Female,1139507,3,107,107,273118.67,273118.67,1,0,0,0,-0.7692307692307693,-0.6923076923076923,-0.3670653021520315,0,Very Low
CUST2161,42,Male,2193651,5,88,88,638157.43,638157.43,1,0,0,0,-0.6153846153846154,-1.4230769230769231,0.6870432612053596,1,Low
CUST2162,62,Female,1011100,25,132,132,288931.87,288931.87,0,1,0,0,0.9230769230769231,0.2692307692307692,-0.32140212508534655,2,Very High
CUST2163,59,Female,1587979,20,112,112,368594.24,368594.24,0,1,1,0,0.5384615384615384,-0.5,-0.09136412475260129,4,High
CUST2164,42,Female,836480,7,111,111,274264.7,274264.7,1,1,0,0,-0.46153846153846156,-0.5384615384615384,-0.3637559548463796,0,Very Low
CUST2165,35,Male,1607296,8,104,104,457139.86,457139.86,0,0,0,0,-0.38461538461538464,-0.8076923076923077,0.16432569922606186,1,Low
CUST2166,57,Male,1411694,12,114,114,464569.57,464569.57,1,0,0,0,-0.07692307692307693,-0.4230769230769231,0.18578019061832404,1,Low
CUST2167,25,Male,1450625,16,116,116,422350.08,422350.08,0,1,0,0,0.23076923076923078,-0.34615384615384615,0.06386457280945977,4,High
CUST2168,56,Female,670471,8,141,141,152328.69,152328.69,0,1,0,0,-0.38461538461538464,0.6153846153846154,-0.7158659398864133,3,Medium
CUST2169,57,Female,2302549,12,134,134,717127.11,717127.11,1,1,0,0,-0.07692307692307693,0.34615384615384615,0.9150810069329444,5,Ultra
CUST2170,31,Female,1086357,8,131,131,319043.38,319043.38,0,1,0,0,-0.38461538461538464,0.23076923076923078,-0.23445026127060611,3,Medium
CUST2171,49,Male,2450457,5,125,125,737181.04,737181.04,1,0,0,0,-0.6153846153846154,0.0,0.9729899789609278,1,Low
CUST2172,68,Female,1571028,9,97,97,497239.72,497239.72,1,1,0,0,-0.3076923076923077,-1.0769230769230769,0.28012054198586217,1,Low
CUST2173,55,Male,656435,4,140,140,207738.36,207738.36,0,0,0,0,-0.6923076923076923,0.5769230769230769,-0.5558615402445586,3,Medium
CUST2174,50,Male,738359,6,117,117,189798.19,189798.19,0,1,1,0,-0.5384615384615384,-0.3076923076923077,-0.6076666877995397,0,Very Low
CUST2175,40,Male,726406,10,120,120,132766.5,132766.5,1,0,0,0,-0.23076923076923078,-0.19230769230769232,-0.772354932992308,0,Very Low
CUST2176,32,Male,2316310,23,103,103,647292.38,647292.38,1,0,0,0,0.7692307692307693,-0.8461538461538461,0.7134219093819028,4,High
CUST2177,50,Male,2385266,8,132,132,706328.55,706328.55,1,0,0,0,-0.38461538461538464,0.2692307692307692,0.8838984153420445,1,Low
CUST2178,42,Female,908481,24,140,140,271341.35,271341.35,1,0,0,0,0.8461538461538461,0.5769230769230769,-0.372197601614769,2,Very High
CUST2179,34,Female,744162,9,90,90,295530.66,295530.66,0,0,0,0,-0.3076923076923077,-1.3461538461538463,-0.30234704981937455,0,Very Low
CUST2180,50,Male,439139,10,116,116,235797.01,235797.01,0,1,0,0,-0.23076923076923078,-0.34615384615384615,-0.47483764228575587,0,Very Low
CUST2181,64,Female,1069875,2,121,121,315050.24,315050.24,0,1,0,0,-0.8461538461538461,-0.15384615384615385,-0.24598109999218445,0,Very Low
CUST2182,19,Female,1888539,7,142,142,588315.87,588315.87,0,1,0,0,-0.46153846153846156,0.6538461538461539,0.5431176813379197,3,Medium
CUST2183,31,Male,322603,16,136,136,73704.14,73704.14,1,1,0,0,0.23076923076923078,0.4230769230769231,-0.9429070668207733,2,Very High
CUST2184,57,Male,2188867,6,111,111,622975.06,622975.06,1,0,0,0,-0.5384615384615384,-0.5384615384615384,0.6432017079712309,1,Low
CUST2185,57,Female,1182207,11,122,122,343913.86,343913.86,0,1,0,0,-0.15384615384615385,-0.11538461538461539,-0.16263272073653048,0,Very Low
CUST2186,68,Female,1663497,15,119,119,468960.37,468960.37,0,0,0,0,0.15384615384615385,-0.23076923076923078,0.1984593370190778,4,High
CUST2187,56,Female,2146808,14,120,120,606341.35,606341.35,1,1,0,0,0.07692307692307693,-0.19230769230769232,0.5951691753398919,1,Low
CUST2188,68,Female,697821,20,106,106,181940.76,181940.76,1,0,0,0,0.5384615384615384,-0.7307692307692307,-0.6303562899913214,4,High
CUST2189,23,Male,1641525,12,119,119,458217.9,458217.9,0,1,0,0,-0.07692307692307693,-0.23076923076923078,0.16743871439092226,1,Low
CUST2190,23,Female,1087024,17,153,153,326667.0,326667.0,1,0,0,0,0.3076923076923077,1.0769230769230769,-0.2124358233358984,2,Very High
CUST2191,20,Male,978873,17,129,129,301019.42,301019.42,0,0,1,0,0.3076923076923077,0.15384615384615385,-0.2864973660263069,2,Very High
CUST2192,24,Male,666548,23,137,137,142770.83,142770.83,0,1,1,0,0.7692307692307693,0.46153846153846156,-0.7434658092081563,2,Very High
CUST2193,68,Female,524329,4,137,137,174925.05,174925.05,1,0,0,0,-0.6923076923076923,0.46153846153846156,-0.6506152893069889,3,Medium
CUST2194,25,Female,2055351,13,110,110,612331.73,612331.73,0,0,0,0,0.0,-0.5769230769230769,0.6124673681558133,1,Low
CUST2195,59,Female,320026,10,118,118,85732.73,85732.73,0,1,0,0,-0.23076923076923078,-0.2692307692307692,-0.9081725643144777,0,Very Low
CUST2196,69,Male,1301682,2,107,107,406906.18,406906.18,1,1,0,0,-0.8461538461538461,-0.6923076923076923,0.019267809327041543,1,Low
CUST2197,32,Male,1329803,16,140,140,474226.0,474226.0,0,1,0,0,0.23076923076923078,0.5769230769230769,0.21366469678545325,5,Ultra
CUST2198,64,Male,646295,22,138,138,186874.17,186874.17,0,1,0,0,0.6923076923076923,0.5,-0.6161102693014829,2,Very High
CUST2199,46,Male,886426,11,105,105,219337.42,219337.42,1,0,0,0,-0.15384615384615385,-0.7692307692307693,-0.5223673752060399,0,Very Low
CUST2200,50,Female,954077,2,125,125,312034.25,312034.25,1,1,0,1,-0.8461538461538461,0.0,-0.25469025977017695,3,Medium
CUST2201,69,Male,1294526,22,125,125,415533.52,415533.52,0,0,0,0,0.6923076923076923,0.0,0.04418065138522676,2,Very High
CUST2202,47,Male,693466,1,104,104,221168.39,221168.39,0,1,0,0,-0.9230769230769231,-0.8076923076923077,-0.5170801526758887,0,Very Low
CUST2203,56,Female,1204627,3,114,114,359910.35,359910.35,0,0,0,0,-0.7692307692307693,-0.4230769230769231,-0.11644026409806048,0,Very Low
CUST2204,44,Male,279711,17,105,105,28934.76,28934.76,0,0,0,0,0.3076923076923077,-0.7692307692307693,-1.0721859051397538,0,Very Low
CUST2205,53,Male,2438275,19,97,97,674171.96,674171.96,1,0,0,0,0.46153846153846156,-1.0769230769230769,0.7910410516818875,4,High
CUST2206,46,Female,2499652,20,139,139,730746.44,730746.44,0,0,0,0,0.5384615384615384,0.5384615384615384,0.954409028922144,5,Ultra
CUST2207,55,Male,1158599,13,149,149,296473.57,296473.57,0,0,0,0,0.0,0.9230769230769231,-0.2996242444233795,3,Medium
CUST2208,50,Male,1930077,7,110,110,619391.74,619391.74,1,1,1,0,-0.46153846153846156,-0.5769230769230769,0.6328542908990004,1,Low
CUST2209,54,Male,433597,1,141,141,51425.03,51425.03,0,0,0,0,-0.9230769230769231,0.6153846153846154,-1.0072416066241117,3,Medium
CUST2210,44,Male,566991,25,131,131,167095.18,167095.18,1,1,0,0,0.9230769230769231,0.23076923076923078,-0.6732253075334784,2,Very High
CUST2211,50,Female,2200969,18,130,130,653024.1,653024.1,1,1,0,0,0.38461538461538464,0.19230769230769232,0.7299731795395342,5,Ultra
CUST2212,21,Male,2314564,9,142,142,722401.42,722401.42,0,1,0,0,-0.3076923076923077,0.6538461538461539,0.9303114316056602,5,Ultra
CUST2213,39,Female,1620750,4,120,120,522166.3,522166.3,0,0,0,0,-0.6923076923076923,-0.19230769230769232,0.35210008035930257,1,Low
CUST2214,19,Male,2059665,10,109,109,579306.79,579306.79,1,1,0,0,-0.23076923076923078,-0.6153846153846154,0.5171025031799297,1,Low
CUST2215,27,Female,467800,8,88,88,204713.63,204713.63,1,1,0,0,-0.38461538461538464,-1.4230769230769231,-0.5645959381886125,0,Very Low
CUST2216,22,Female,1388615,15,146,146,363908.61,363908.61,1,0,0,0,0.15384615384615385,0.8076923076923077,-0.10489464054693584,3,Medium
CUST2217,27,Female,1657556,25,120,120,540375.04,540375.04,0,1,0,0,0.9230769230769231,-0.19230769230769232,0.40468076730319946,4,High
CUST2218,50,Male,1867349,4,120,120,589977.15,589977.15,1,0,0,0,-0.6923076923076923,-0.19230769230769232,0.5479148964997682,1,Low
CUST2219,55,Male,2144391,14,134,134,552501.16,552501.16,0,0,0,0,0.07692307692307693,0.34615384615384615,0.4396969034863799,5,Ultra
CUST2220,30,Male,350595,13,129,129,52159.2,52159.2,1,1,0,0,0.0,0.15384615384615385,-1.0051215717983302,2,Very High
CUST2221,48,Female,772735,8,122,122,276997.6,276997.6,0,1,0,0,-0.38461538461538464,-0.11538461538461539,-0.3558642633098442,0,Very Low
CUST2222,64,Male,2346909,19,97,97,712400.69,712400.69,1,1,0,0,0.46153846153846156,-1.0769230769230769,0.9014327034047829,4,High
CUST2223,53,Male,984402,25,93,93,298548.93,298548.93,0,0,0,0,0.9230769230769231,-1.2307692307692308,-0.29363130617197464,4,High
CUST2224,62,Male,1499071,4,82,88,320353.72,320353.72,0,1,0,0,-0.6923076923076923,-1.4230769230769231,-0.2306664422183233,0,Very Low
CUST2225,41,Male,1997462,14,107,107,590654.59,590654.59,0,1,1,0,0.07692307692307693,-0.6923076923076923,0.5498711142591118,4,High
CUST2226,69,Female,1639485,8,155,155,458406.36,458406.36,1,0,0,0,-0.38461538461538464,1.1538461538461537,0.16798292317535463,3,Medium
CUST2227,32,Female,1461492,3,119,119,376265.39,376265.39,0,0,0,0,-0.7692307692307693,-0.23076923076923078,-0.06921243624204676,0,Very Low
CUST2228,46,Male,1188892,20,133,133,390719.31,390719.31,1,0,0,0,0.5384615384615384,0.3076923076923077,-0.027474400406940807,2,Very High
CUST2229,25,Male,578976,20,100,100,175902.6,175902.6,1,1,0,0,0.5384615384615384,-0.9615384615384616,-0.6477924552985947,4,High
CUST2230,22,Male,1411443,3,107,107,380575.8,380575.8,0,1,0,0,-0.7692307692307693,-0.6923076923076923,-0.05676542899114194,0,Very Low
CUST2231,46,Female,2387179,19,125,125,677971.04,677971.04,0,0,0,0,0.46153846153846156,0.0,0.8020115107117174,5,Ultra
CUST2232,64,Male,2347680,20,165,162,709621.82,709621.82,1,0,0,0,0.5384615384615384,1.4230769230769231,0.8934082660451531,5,Ultra
CUST2233,21,Female,248242,21,115,115,97613.41,97613.41,0,0,0,0,0.6153846153846154,-0.38461538461538464,-0.8738651758976724,2,Very High
CUST2234,29,Female,659099,6,107,107,235088.67,235088.67,0,1,1,0,-0.5384615384615384,-0.6923076923076923,-0.4768830888015411,0,Very Low
CUST2235,62,Male,2325542,14,150,150,724321.87,724321.87,0,0,0,0,0.07692307692307693,0.9615384615384616,0.9358570421334289,5,Ultra
CUST2236,19,Male,1912353,21,98,98,572174.98,572174.98,0,1,1,0,0.6153846153846154,-1.0384615384615385,0.4965082463036518,4,High
CUST2237,44,Male,1320678,16,133,133,354045.14,354045.14,0,1,0,0,0.23076923076923078,0.3076923076923077,-0.1333770082588432,2,Very High
CUST2238,48,Female,1867095,17,92,92,577169.43,577169.43,0,1,0,0,0.3076923076923077,-1.2692307692307692,0.5109305298832377,4,High
CUST2239,68,Female,1640580,6,140,140,442839.23,442839.23,1,1,0,0,-0.5384615384615384,0.5769230769230769,0.12303031310211815,3,Medium
CUST2240,68,Male,903446,18,137,137,276123.08,276123.08,1,0,1,0,0.38461538461538464,0.46153846153846156,-0.3583895815002393,2,Very High
CUST2241,53,Female,1839634,9,118,118,543810.42,543810.42,1,0,1,0,-0.3076923076923077,-0.2692307692307692,0.41460098365607856,1,Low
CUST2242,53,Male,431360,12,102,102,169345.69,169345.69,1,0,0,0,-0.07692307692307693,-0.8846153846153846,-0.6667265952791374,0,Very Low
CUST2243,43,Male,2159166,1,129,129,683852.42,683852.42,0,1,0,0,-0.9230769230769231,0.15384615384615385,0.818994948367376,1,Low
CUST2244,60,Female,1069946,21,103,103,350198.19,350198.19,0,0,0,0,0.6153846153846154,-0.8461538461538461,-0.14448569966960662,4,High
CUST2245,44,Female,2389815,19,105,105,740898.18,740898.18,0,1,0,0,0.46153846153846156,-0.7692307692307693,0.9837238229647763,4,High
CUST2246,22,Female,310091,10,139,139,88350.65,88350.65,1,0,1,0,-0.23076923076923078,0.5384615384615384,-0.9006128961570891,3,Medium
CUST2247,37,Female,773681,4,111,111,309665.72,309665.72,1,0,0,0,-0.6923076923076923,-0.5384615384615384,-0.26152977389620813,0,Very Low
CUST2248,28,Male,1318346,5,92,92,425017.47,425017.47,0,0,0,0,-0.6153846153846154,-1.2692307692307692,0.07156709360701514,0,Very Low
CUST2249,27,Male,2061728,2,119,119,692738.9,692738.9,0,1,0,0,-0.8461538461538461,-0.23076923076923078,0.8446560991616208,1,Low
CUST2250,57,Male,1224146,0,107,107,420054.12,420054.12,1,0,0,1,-1.0,-0.6923076923076923,0.05723461631627517,1,Low
CUST2251,55,Female,999800,2,139,139,278996.69,278996.69,0,1,0,0,-0.8461538461538461,0.5384615384615384,-0.35009156704076266,3,Medium
CUST2252,23,Male,385385,2,106,106,87723.7,87723.7,0,1,1,1,-0.8461538461538461,-0.7307692307692307,-0.9024233158610047,0,Very Low
CUST2253,25,Female,248838,21,114,114,99257.02,99257.02,0,0,0,1,0.6153846153846154,-0.4230769230769231,-0.8691189857237308,2,Very High
CUST2254,40,Female,299329,3,124,124,30144.03,30144.03,0,0,0,0,-0.7692307692307693,-0.038461538461538464,-1.068693942087909,0,Very Low
CUST2255,64,Female,1055327,6,111,111,298969.2,298969.2,0,0,0,0,-0.5384615384615384,-0.5384615384615384,-0.2924177084545097,0,Very Low
CUST2256,43,Male,958921,14,110,110,253504.66,253504.66,1,1,0,0,0.07692307692307693,-0.5769230769230769,-0.42370393390384187,0,Very Low
CUST2257,63,Female,520217,10,90,90,154805.84,154805.84,1,1,0,0,-0.23076923076923078,-1.3461538461538463,-0.7087127679116872,0,Very Low
CUST2258,60,Female,1976861,17,122,122,486920.35,486920.35,0,0,1,0,0.3076923076923077,-0.11538461538461539,0.2503216891586902,4,High
CUST2259,29,Female,444042,11,138,138,240187.02,240187.02,0,1,1,0,-0.15384615384615385,0.5,-0.4621607771379985,3,Medium
CUST2260,43,Female,1984424,3,151,151,630366.16,630366.16,1,1,0,0,-0.7692307692307693,1.0,0.6645447067328715,3,Medium
CUST2261,30,Female,425683,23,91,91,179457.85,179457.85,1,1,0,0,0.7692307692307693,-1.3076923076923077,-0.637526094899287,4,High
