CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,Transactions_w,AvgBalance,AvgBalance_w,LoanHistory,CreditCardUsage,DefaultHistory,Churn,z_Tenure,z_Transactions,z_AvgBalance,LFM_Cluster,LFM_Band,P_Hard,P_Soft
CUST3312,49,Male,938985,3,143,143,253510.46,253510.46,1,0,0,0,-0.7692307692307693,0.6923076923076923,-0.4236871854641215,3,Medium,0.0,0.27330696580192826
CUST3313,55,Female,2281285,5,146,146,666736.65,666736.65,1,1,0,0,-0.6153846153846154,0.8076923076923077,0.7695703893823094,3,Medium,0.0,0.27706861308689723
CUST3314,22,Male,676356,2,145,145,210756.63,210756.63,0,0,0,0,-0.8461538461538461,0.7692307692307693,-0.5471457965971587,3,Medium,0.7760788428131604,0.25458690098797176
CUST3315,64,Male,2395272,16,114,114,750300.19,750300.19,1,0,0,0,0.2307692307692307,-0.4230769230769231,1.0108736501605835,1,Low,0.0,0.2926367610977779
CUST3316,39,Female,1924645,10,107,107,481771.69,481771.69,1,0,0,0,-0.2307692307692307,-0.6923076923076923,0.2354540992188831,1,Low,0.0,0.31724564799432103
CUST3317,64,Female,1494088,3,107,107,505747.28,505747.28,1,0,0,0,-0.7692307692307693,-0.6923076923076923,0.3046874998872008,1,Low,0.0,0.2294388646711327
CUST3318,51,Female,259321,24,118,118,47175.24,47175.24,0,0,0,0,0.8461538461538461,-0.2692307692307692,-1.019513563803318,2,Very High,0.7083062441052326,0.24030885452456288
CUST3319,18,Male,1436236,19,109,109,463538.9,463538.9,1,0,0,0,0.4615384615384615,-0.6153846153846154,0.1828039640033872,4,High,0.0,0.28536858389696096
CUST3320,43,Female,1746593,0,77,88,485346.16,485346.16,0,0,0,0,-1.0,-1.4230769230769231,0.2457759604822297,1,Low,0.8455711146820577,0.23091022603212064
CUST3321,60,Male,1569951,3,131,131,538020.79,538020.79,1,1,1,0,-0.7692307692307693,0.2307692307692307,0.3978824889908248,1,Low,0.6460972226305798,0.47015970739193735
CUST3322,27,Female,2056560,22,85,88,668515.09,668515.09,0,0,1,1,0.6923076923076923,-1.4230769230769231,0.77470592302651,4,High,0.0,0.46898588667490015
CUST3323,47,Male,425743,2,153,153,179610.27,179610.27,0,0,1,1,-0.8461538461538461,1.0769230769230769,-0.6370859574540828,3,Medium,0.906508409742926,0.49356951396978754
CUST3324,67,Female,599308,9,84,88,201923.42,201923.42,1,0,0,0,-0.3076923076923077,-1.4230769230769231,-0.5726531216355577,0,Very Low,0.0,0.24421078041566513
CUST3325,35,Male,2201754,21,97,97,651113.63,651113.63,0,0,1,0,0.6153846153846154,-1.0769230769230769,0.7244563878787326,4,High,0.6460972226305798,0.4632469419733193
CUST3326,34,Male,294328,0,145,145,3248.16,20824.8033,1,1,0,1,-1.0,0.7692307692307693,-1.0956047190923532,3,Medium,0.9667646529485872,0.22542070477744705
CUST3327,43,Female,2166845,3,141,141,652743.33,652743.33,1,0,0,0,-0.7692307692307693,0.6153846153846154,0.7291624106739654,3,Medium,0.0,0.262498901301815
CUST3328,25,Female,1899219,18,106,106,627523.0,627523.0,0,0,1,0,0.3846153846153846,-0.7307692307692307,0.6563346215819268,4,High,0.6460972226305798,0.5739266741908534
CUST3329,64,Male,1486916,0,124,124,486087.74,486087.74,1,0,0,0,-1.0,-0.0384615384615384,0.2479173928835851,1,Low,0.8527436776230882,0.2992219884361163
CUST3330,57,Female,1534918,15,149,149,423443.05,423443.05,1,1,0,0,0.1538461538461538,0.9230769230769232,0.0670207007682899,5,Ultra,0.0,0.2618704530623307
CUST3331,66,Male,261201,18,117,117,232041.97,232041.97,0,1,0,0,0.3846153846153846,-0.3076923076923077,-0.4856809286801912,2,Very High,0.0,0.2803733053465947
CUST3332,29,Female,2213279,19,111,111,716920.94,716920.94,0,0,0,0,0.4615384615384615,-0.5384615384615384,0.9144856576541242,4,High,0.0,0.28771184451460635
CUST3333,44,Female,1653169,20,102,102,458443.18,458443.18,1,0,0,0,0.5384615384615384,-0.8846153846153846,0.168089246890959,4,High,0.0,0.24347771383885974
CUST3334,25,Male,935193,21,120,120,251351.1,251351.1,0,1,0,0,0.6153846153846154,-0.1923076923076923,-0.4299226873252701,2,Very High,0.0,0.25082698216252136
CUST3335,42,Female,683121,17,149,149,153093.8,153093.8,0,1,0,0,0.3076923076923077,0.9230769230769232,-0.7136565607977096,2,Very High,0.0,0.27080987115008387
CUST3336,63,Female,1348929,1,114,114,397941.26,397941.26,1,0,1,1,-0.9230769230769232,-0.4230769230769231,-0.0066198496761117,1,Low,0.966764652948587,0.469880870604592
CUST3337,21,Male,1643455,5,139,139,571926.78,571926.78,0,0,0,0,-0.6153846153846154,0.5384615384615384,0.4957915285900993,3,Medium,0.0,0.253846448769345
CUST3338,50,Male,370316,20,115,115,133620.19,133620.19,0,0,0,0,0.5384615384615384,-0.3846153846153846,-0.7698897648018053,2,Very High,0.0,0.26319035065503293
CUST3339,18,Female,1063996,0,142,142,402062.37,402062.37,0,0,1,1,-1.0,0.6538461538461539,0.0052805231542631,3,Medium,0.906508409742926,0.4503557636894968
CUST3340,36,Male,1202863,18,139,139,439993.11,439993.11,0,0,0,0,0.3846153846153846,0.5384615384615384,0.1148116804715922,5,Ultra,0.0,0.2851122551296019
CUST3341,48,Female,1394725,4,148,148,487086.79,487086.79,0,1,0,0,-0.6923076923076923,0.8846153846153846,0.2508023116254255,3,Medium,0.0,0.2905604690847831
CUST3342,33,Female,1530351,1,99,99,543627.33,543627.33,0,1,0,0,-0.9230769230769232,-1.0,0.4140722816166973,1,Low,0.9345540460720616,0.23320984214999893
CUST3343,31,Male,1019932,0,137,137,305735.84,305735.84,0,1,1,1,-1.0,0.4615384615384615,-0.272877939118353,3,Medium,0.8827498630546283,0.4897129777734019
CUST3344,65,Male,613113,15,119,119,192601.93,192601.93,1,0,0,0,0.1538461538461538,-0.2307692307692307,-0.5995704342854536,2,Very High,0.0,0.2593137960166532
CUST3345,22,Male,521059,24,125,125,87398.48,87398.48,0,0,0,0,0.8461538461538461,0.0,-0.9033624413033964,2,Very High,0.7083062441052326,0.3110009118253192
CUST3346,58,Male,1089192,20,115,115,356304.06,356304.06,0,0,0,0,0.5384615384615384,-0.3846153846153846,-0.1268540107669076,4,High,0.0,0.24205549111756886
CUST3347,43,Male,489041,1,149,149,158690.64,158690.64,0,0,0,1,-0.9230769230769232,0.9230769230769232,-0.6974947784934381,3,Medium,0.958798155585304,0.2222611476682348
CUST3348,45,Male,1100281,25,125,125,430027.55,430027.55,1,1,0,0,0.9230769230769232,0.0,0.0860345113439853,2,Very High,0.0,0.2734490940113916
CUST3349,19,Female,1568040,3,147,147,452606.63,452606.63,1,1,0,0,-0.7692307692307693,0.8461538461538461,0.1512352631236912,3,Medium,0.0,0.25864791438777474
CUST3350,67,Female,1054721,2,125,125,264960.37,264960.37,0,1,0,0,-0.8461538461538461,0.0,-0.3906237152159992,0,Very Low,0.7760788428131604,0.265549588792456
CUST3351,23,Male,345306,22,110,110,31033.2,31033.2,1,1,0,0,0.6923076923076923,-0.5769230769230769,-1.0661263196489097,2,Very High,0.8533227429176596,0.2892454492078311
CUST3352,26,Female,1848036,16,135,135,623650.29,623650.29,0,0,1,0,0.2307692307692307,0.3846153846153846,0.6451515439975087,5,Ultra,0.6460972226305798,0.4334478206346874
CUST3353,50,Female,740735,14,92,92,231240.33,231240.33,0,1,0,0,0.0769230769230769,-1.2692307692307692,-0.4879957940625134,0,Very Low,0.0,0.2850546457593636
CUST3354,58,Female,1789577,9,92,92,521844.63,521844.63,0,0,0,0,-0.3076923076923077,-1.2692307692307692,0.3511712061170847,1,Low,0.0,0.30950655941776073
CUST3355,42,Female,1202512,11,105,105,372533.75,372533.75,0,1,0,0,-0.1538461538461538,-0.7692307692307693,-0.0799881513451963,0,Very Low,0.0,0.28120299041412106
CUST3356,65,Male,259834,11,127,127,14585.52,20824.8033,0,1,0,0,-0.1538461538461538,0.0769230769230769,-1.0956047190923532,2,Very High,0.8533227429176596,0.27676407117213336
CUST3357,30,Female,1854924,19,146,146,490950.79,490950.79,0,0,0,0,0.4615384615384615,0.8076923076923077,0.2619602376736428,5,Ultra,0.0,0.2791825772881134
CUST3358,26,Female,2137215,6,111,111,727657.85,727657.85,0,1,0,0,-0.5384615384615384,-0.5384615384615384,0.9454902248814444,1,Low,0.0,0.28065748988450356
CUST3359,30,Male,1445633,9,126,126,443399.29,443399.29,1,1,0,0,-0.3076923076923077,0.0384615384615384,0.124647577093465,1,Low,0.0,0.236755817908832
CUST3360,48,Male,1700961,4,136,136,530974.72,530974.72,1,0,0,0,-0.6923076923076923,0.4230769230769231,0.3775358202562069,3,Medium,0.0,0.3189032176125294
CUST3361,58,Male,1400726,19,124,124,420638.99,420638.99,1,0,0,0,0.4615384615384615,-0.0384615384615384,0.0589235232023571,4,High,0.0,0.3094629478354246
CUST3362,28,Male,1155078,19,124,124,314939.51,314939.51,0,0,0,0,0.4615384615384615,-0.0384615384615384,-0.2463008508077432,2,Very High,0.0,0.2983620456313846
CUST3363,21,Female,1573344,10,118,118,440393.69,440393.69,1,0,0,0,-0.2307692307692307,-0.2692307692307692,0.1159684201238683,1,Low,0.0,0.2570223431214395
CUST3364,51,Male,2468299,1,117,117,688811.2,688811.2,0,1,0,1,-0.9230769230769232,-0.3076923076923077,0.8333142290426808,1,Low,0.8527436776230882,0.2556458172663544
CUST3365,55,Female,1342252,23,117,117,459669.52,459669.52,0,0,0,0,0.7692307692307693,-0.3076923076923077,0.1716305023334981,4,High,0.0,0.2460026725106202
CUST3366,63,Female,1776523,15,116,116,556790.16,556790.16,0,1,0,0,0.1538461538461538,-0.3461538461538461,0.4520820858934203,4,High,0.0,0.2671476903254297
CUST3367,21,Male,1093320,11,99,99,301232.8,301232.8,1,0,0,0,-0.1538461538461538,-1.0,-0.285881196704317,0,Very Low,0.0,0.24846142160314005
CUST3368,55,Male,1988809,15,92,92,633553.22,633553.22,0,1,0,0,0.1538461538461538,-1.2692307692307692,0.6737478588527552,4,High,0.0,0.2379002279736226
CUST3369,36,Male,2433355,3,151,151,689409.28,689409.28,0,1,0,0,-0.7692307692307693,1.0,0.8350412819440574,3,Medium,0.0,0.29610109369700116
CUST3370,23,Male,1765662,1,136,136,580796.41,580796.41,0,1,0,1,-0.9230769230769232,0.4230769230769231,0.5214040222792944,3,Medium,0.8527436776230882,0.28219629183071815
CUST3371,51,Male,1699163,24,121,121,467823.18,467823.18,1,1,0,0,0.8461538461538461,-0.1538461538461538,0.1951755166456895,4,High,0.0,0.2315111756738591
CUST3372,35,Male,937667,9,117,117,289021.92,289021.92,1,1,0,0,-0.3076923076923077,-0.3076923076923077,-0.3211420911203771,0,Very Low,0.0,0.27592381768356333
CUST3373,30,Female,1720931,12,122,122,482364.17,482364.17,1,0,0,0,-0.0769230769230769,-0.1153846153846153,0.2371649812129431,1,Low,0.0,0.2181015495247404
CUST3374,58,Female,1527936,22,148,148,532275.72,532275.72,0,1,0,0,0.6923076923076923,0.8846153846153846,0.3812926685452159,5,Ultra,0.0,0.20395410195041347
CUST3375,40,Female,505131,18,120,120,223832.72,223832.72,0,1,0,0,0.3846153846153846,-0.1923076923076923,-0.5093864681241167,2,Very High,0.0,0.21617445329611668
CUST3376,36,Female,832312,14,138,138,286233.8,286233.8,1,0,0,0,0.0769230769230769,0.5,-0.329193239353699,2,Very High,0.0,0.24538894424256216
CUST3377,62,Male,766608,22,127,127,226298.35,226298.35,0,0,0,0,0.6923076923076923,0.0769230769230769,-0.5022665620158697,2,Very High,0.0,0.2039809325503808
CUST3378,28,Male,473445,0,106,106,118257.45,118257.45,1,0,0,1,-1.0,-0.7307692307692307,-0.8142521656346184,0,Very Low,0.8190002541111554,0.24143801554883004
CUST3379,18,Female,423410,16,80,88,137750.09,137750.09,1,0,1,0,0.2307692307692307,-1.4230769230769231,-0.7579640094222678,0,Very Low,0.0,0.4769368682565223
CUST3380,41,Female,2423712,19,131,131,692069.7,692069.7,0,1,0,0,0.4615384615384615,0.2307692307692307,0.8427236757373279,5,Ultra,0.0,0.23915932405547805
CUST3381,24,Female,1511611,3,132,132,497970.75,497970.75,0,0,0,0,-0.7692307692307693,0.2692307692307692,0.2822315095528985,3,Medium,0.0,0.28308523042145295
CUST3382,42,Male,2188052,19,128,128,646614.92,646614.92,0,1,1,0,0.4615384615384615,0.1153846153846153,0.7114656338693187,5,Ultra,0.6460972226305798,0.40393211860360495
CUST3383,38,Male,837677,8,128,128,256262.1,256262.1,1,0,0,0,-0.3846153846153846,0.1153846153846153,-0.4157413791413168,3,Medium,0.0,0.2546597250990751
CUST3384,32,Male,483076,5,109,109,157348.05,157348.05,0,1,0,0,-0.6153846153846154,-0.6153846153846154,-0.7013717246458906,0,Very Low,0.0,0.265051162424419
CUST3385,18,Female,1002560,2,144,144,378252.19,378252.19,0,1,0,1,-0.8461538461538461,0.7307692307692307,-0.0634752293392004,3,Medium,0.8527436776230882,0.28820615556449053
CUST3386,29,Female,2319988,21,99,99,693644.27,693644.27,0,1,0,0,0.6153846153846154,-1.0,0.8472705017253565,4,High,0.0,0.2683967030253548
CUST3387,24,Male,1535557,1,107,107,551037.37,551037.37,1,1,0,1,-0.9230769230769232,-0.6923076923076923,0.4354699726970112,1,Low,0.9345540460720616,0.22370790446982788
CUST3388,32,Male,841316,17,131,131,295765.57,295765.57,0,1,0,0,0.3076923076923077,0.2307692307692307,-0.3016687091340777,2,Very High,0.0,0.28205915461140035
CUST3389,38,Female,2151489,22,117,117,688518.91,688518.91,0,0,1,1,0.6923076923076923,-0.3076923076923077,0.8324701943106331,4,High,0.6460972226305798,0.5247635590092311
CUST3390,36,Female,2422324,18,124,124,696011.12,696011.12,1,0,1,0,0.3846153846153846,-0.0384615384615384,0.8541051645791926,5,Ultra,0.6460972226305798,0.5036013436840998
CUST3391,46,Male,1533498,6,160,160,400313.87,400313.87,0,1,0,0,-0.5384615384615384,1.3461538461538465,0.0002314461109639,3,Medium,0.0,0.2303400212508217
CUST3392,42,Female,478852,2,148,148,148248.07,148248.07,0,1,0,0,-0.8461538461538461,0.8846153846153846,-0.7276493912815678,3,Medium,0.958798155585304,0.29978908868846055
CUST3393,50,Male,569625,17,123,123,117787.68,117787.68,1,0,0,0,0.3076923076923077,-0.0769230769230769,-0.815608702622111,2,Very High,0.0,0.2588259276772295
CUST3394,66,Male,1403880,19,149,149,331556.71,331556.71,0,0,0,0,0.4615384615384615,0.9230769230769232,-0.198315993476367,2,Very High,0.0,0.28235937804907824
CUST3395,49,Female,1930251,19,116,116,555749.34,555749.34,0,1,1,0,0.4615384615384615,-0.3461538461538461,0.4490765495089725,4,High,0.6460972226305798,0.47969181928097876
CUST3396,66,Female,472196,18,118,118,60618.88,60618.88,1,0,1,0,0.3846153846153846,-0.2692307692307692,-0.9806928751545456,2,Very High,0.962402953471958,0.45941411220401795
CUST3397,52,Female,2054529,8,91,91,665171.96,665171.96,1,1,0,0,-0.3846153846153846,-1.3076923076923077,0.765052093495046,1,Low,0.0,0.24915036795404572
CUST3398,61,Male,1973370,15,132,132,535518.87,535518.87,0,0,0,0,0.1538461538461538,0.2692307692307692,0.3906577896278443,5,Ultra,0.0,0.22506299294592058
CUST3399,55,Female,934705,5,85,88,198158.83,198158.83,0,0,0,0,-0.6153846153846154,-1.4230769230769231,-0.5835239852022914,0,Very Low,0.0,0.2527706146737056
CUST3400,43,Female,357044,20,119,119,79750.32,79750.32,0,0,0,0,0.5384615384615384,-0.2307692307692307,-0.9254477424640934,2,Very High,0.7083062441052326,0.2912748928811385
CUST3401,28,Male,1877577,11,136,136,592721.49,592721.49,0,1,1,0,-0.1538461538461538,0.4230769230769231,0.5558396228898211,5,Ultra,0.6460972226305798,0.4637642628301698
CUST3402,52,Male,1195563,5,116,116,336986.14,336986.14,0,0,0,0,-0.6153846153846154,-0.3461538461538461,-0.1826376346709911,0,Very Low,0.0,0.27440755205400874
CUST3403,25,Female,1766509,12,133,133,570932.25,570932.25,1,1,0,0,-0.0769230769230769,0.3076923076923077,0.4929196620805925,5,Ultra,0.0,0.25730363003961165
CUST3404,63,Male,2206456,23,126,126,693650.72,693650.72,1,0,1,0,0.7692307692307693,0.0384615384615384,0.8472891271453902,5,Ultra,0.6460972226305798,0.4640430184019942
CUST3405,31,Male,2278101,4,122,122,699231.02,699231.02,1,1,0,0,-0.6923076923076923,-0.1153846153846153,0.8634031475198384,1,Low,0.0,0.2566653305208847
CUST3406,27,Male,2374552,12,116,116,681199.11,681199.11,1,1,0,0,-0.0769230769230769,-0.3461538461538461,0.8113330858510726,1,Low,0.0,0.2925727632015689
CUST3407,19,Female,2275598,19,134,134,704345.23,704345.23,1,0,0,0,0.4615384615384615,0.3461538461538461,0.8781712575030302,5,Ultra,0.0,0.29383371685340276
CUST3408,63,Female,692436,6,109,109,87218.66,87218.66,1,1,0,0,-0.5384615384615384,-0.6153846153846154,-0.9038817006879694,0,Very Low,0.7083062441052326,0.2643034168987023
CUST3409,26,Male,942868,11,125,125,277305.46,277305.46,1,0,0,0,-0.1538461538461538,0.0,-0.3549752676801329,0,Very Low,0.0,0.2656471928105595
CUST3410,20,Male,799149,20,125,125,298285.76,298285.76,0,0,0,0,0.5384615384615384,0.0,-0.294391252185978,2,Very High,0.0,0.2836297565035977
CUST3411,38,Male,1627244,3,104,104,456829.25,456829.25,0,0,0,0,-0.7692307692307693,-0.8076923076923077,0.1634287625257935,1,Low,0.0,0.2553949918513003
CUST3412,43,Female,578970,4,148,148,190103.17,190103.17,0,1,0,0,-0.6923076923076923,0.8846153846153846,-0.6067860086364483,3,Medium,0.0,0.2620107085234724
CUST3413,25,Male,2071783,15,177,162,530476.98,530476.98,1,0,0,0,0.1538461538461538,1.4230769230769231,0.3760985153619937,5,Ultra,0.0,0.28406949517089325
CUST3414,65,Male,1168561,3,149,149,387516.37,387516.37,0,1,0,0,-0.7692307692307693,0.9230769230769232,-0.0367234085997144,3,Medium,0.0,0.2095558464184429
CUST3415,19,Female,1596629,7,133,133,463646.64,463646.64,1,1,0,0,-0.4615384615384615,0.3076923076923077,0.1831150807095038,3,Medium,0.0,0.255994893024532
CUST3416,23,Male,456072,15,111,111,120845.41,120845.41,0,0,0,0,0.1538461538461538,-0.5384615384615384,-0.8067790118313719,0,Very Low,0.0,0.2711913613218604
CUST3417,45,Female,1824748,7,115,115,530445.14,530445.14,0,0,0,0,-0.4615384615384615,-0.3846153846153846,0.3760065722032528,1,Low,0.0,0.23971463765593132
CUST3418,46,Female,1239906,16,105,105,386529.17,386529.17,1,1,0,0,0.2307692307692307,-0.7692307692307693,-0.0395741085466089,4,High,0.0,0.28715918368940047
CUST3419,43,Female,276497,13,113,113,60995.75,60995.75,0,1,0,0,0.0,-0.4615384615384615,-0.9796046019687816,0,Very Low,0.7083062441052326,0.2476392242228485
CUST3420,42,Male,375748,11,107,107,118766.08,118766.08,1,1,0,0,-0.1538461538461538,-0.6923076923076923,-0.8127834141009992,0,Very Low,0.0,0.28346529676233034
CUST3421,29,Male,553784,2,136,136,104357.18,104357.18,0,0,0,1,-0.8461538461538461,0.4230769230769231,-0.8543914473919306,3,Medium,0.9753453432070636,0.27535650827516595
CUST3422,22,Female,410117,19,137,137,101895.02,101895.02,0,0,1,0,0.4615384615384615,0.4615384615384615,-0.8615013333129654,2,Very High,0.0,0.49847471873993576
CUST3423,51,Male,1255677,1,99,99,391371.76,391371.76,1,0,0,0,-0.9230769230769232,-1.0,-0.0255903453214957,0,Very Low,0.9345540460720616,0.19645236652837872
CUST3424,65,Female,2091985,12,167,162,618914.91,618914.91,1,0,0,0,-0.0769230769230769,1.4230769230769231,0.6314773670176413,5,Ultra,0.0,0.23791268047871603
CUST3425,54,Male,447117,20,136,136,151437.48,151437.48,1,0,0,0,0.5384615384615384,0.4230769230769231,-0.718439453155935,2,Very High,0.0,0.26315968945684
CUST3426,32,Female,2487758,10,136,136,777059.65,777059.65,0,1,0,0,-0.2307692307692307,0.4230769230769231,1.0881459264986348,5,Ultra,0.0,0.31709729165871353
CUST3427,61,Female,1836073,23,117,117,581422.81,581422.81,1,1,1,1,0.7692307692307693,-0.3076923076923077,0.5232128537690987,4,High,0.6460972226305798,0.46263446041321293
CUST3428,53,Male,722283,11,103,103,250469.66,250469.66,0,1,0,0,-0.1538461538461538,-0.8461538461538461,-0.432467988136849,0,Very Low,0.0,0.2958464126492738
CUST3429,32,Male,1619295,17,127,127,384491.15,384491.15,0,0,0,0,0.3076923076923077,0.0769230769230769,-0.0454592214981584,2,Very High,0.0,0.29030130674674864
CUST3430,60,Male,2174299,8,127,127,593719.16,593719.16,1,1,0,0,-0.3846153846153846,0.0769230769230769,0.5587205566580731,1,Low,0.0,0.27562324846224034
CUST3431,65,Male,609759,6,111,111,273673.34,273673.34,0,0,0,0,-0.5384615384615384,-0.5384615384615384,-0.3654636026589763,0,Very Low,0.0,0.2636159429383959
CUST3432,40,Female,2447500,5,142,142,782892.51,782892.51,0,0,0,0,-0.6153846153846154,0.6538461538461539,1.104989254793046,5,Ultra,0.0,0.28568077471083886
CUST3433,23,Female,892241,23,138,138,248040.53,248040.53,0,1,0,0,0.7692307692307693,0.5,-0.4394824945813382,2,Very High,0.0,0.24279701270804446
CUST3434,63,Male,207749,13,133,133,91829.34,91829.34,1,0,0,1,0.0,0.3076923076923077,-0.8905676151620909,2,Very High,0.7083062441052326,0.19757998172747576
CUST3435,67,Male,1869351,17,118,118,530986.97,530986.97,0,0,0,0,0.3076923076923077,-0.2692307692307692,0.3775711941159612,4,High,0.0,0.25382346107649123
CUST3436,61,Female,1620947,13,137,137,518699.85,518699.85,1,1,0,0,0.0,0.4615384615384615,0.3420901443474384,5,Ultra,0.0,0.262345913671065
CUST3437,60,Male,429216,4,110,110,80773.47,80773.47,0,1,0,0,-0.6923076923076923,-0.5769230769230769,-0.9224932310675528,0,Very Low,0.4368392518297639,0.2199714384547795
CUST3438,62,Male,718567,19,130,130,234902.41,234902.41,1,0,0,0,0.4615384615384615,0.1923076923076923,-0.4774209447295279,2,Very High,0.0,0.24611722979313813
CUST3439,38,Male,614599,23,108,108,174773.31,174773.31,1,1,0,0,0.7692307692307693,-0.6538461538461539,-0.651053463142019,4,High,0.0,0.2952880575544562
CUST3440,40,Male,840546,12,157,157,289395.2,289395.2,0,1,0,0,-0.0769230769230769,1.2307692307692308,-0.3200641846412677,3,Medium,0.0,0.2182811638692866
CUST3441,60,Female,1261757,0,105,105,495584.24,495584.24,1,0,0,1,-1.0,-0.7692307692307693,0.2753400752637341,1,Low,0.8455711146820577,0.21524335205627018
CUST3442,33,Female,2225710,11,141,141,671704.36,671704.36,0,1,0,0,-0.1538461538461538,0.6153846153846154,0.7839154568794598,5,Ultra,0.0,0.2984395816392699
CUST3443,64,Male,1434327,18,147,147,335954.95,335954.95,0,0,0,0,0.3846153846153846,0.8461538461538461,-0.1856153628701788,2,Very High,0.0,0.30372285377228975
CUST3444,32,Female,490832,9,98,98,157406.81,157406.81,0,0,0,0,-0.3076923076923077,-1.0384615384615383,-0.7012020456255507,0,Very Low,0.0,0.2511070400053709
CUST3445,42,Male,1820881,23,138,138,541630.28,541630.28,0,0,0,0,0.7692307692307693,0.5,0.4083054761781384,5,Ultra,0.0,0.20379278384590913
CUST3446,53,Male,1523659,4,124,124,338072.14,338072.14,1,0,0,0,-0.6923076923076923,-0.0384615384615384,-0.1795016337164455,0,Very Low,0.0,0.2374184055539991
CUST3447,28,Male,1211971,19,93,93,325193.58,325193.58,1,1,0,0,0.4615384615384615,-1.2307692307692308,-0.2166905623105268,4,High,0.0,0.27310349359400715
CUST3448,68,Female,578459,5,124,124,210281.81,210281.81,0,0,1,0,-0.6153846153846154,-0.0384615384615384,-0.548516916277856,0,Very Low,0.7490585010007872,0.46503319385844916
CUST3449,32,Female,968173,11,135,135,342157.57,342157.57,1,1,0,0,-0.1538461538461538,0.3846153846153846,-0.1677042926669713,3,Medium,0.0,0.24782375385537622
CUST3450,21,Female,1224204,20,97,97,419828.92,419828.92,0,1,0,0,0.5384615384615384,-1.0769230769230769,0.0565843148291999,4,High,0.0,0.23945369925266408
CUST3451,38,Female,598488,2,153,153,261088.66,261088.66,0,0,0,1,-0.8461538461538461,1.0769230769230769,-0.4018039051383966,3,Medium,0.7760788428131604,0.25007647961835894
CUST3452,30,Female,1403913,13,116,116,406739.59,406739.59,0,0,0,0,0.0,-0.3461538461538461,0.0187867537110031,4,High,0.0,0.29754261185526126
CUST3453,39,Male,1932604,20,147,147,530969.22,530969.22,0,1,0,0,0.5384615384615384,0.8461538461538461,0.3775199381150927,5,Ultra,0.0,0.2873884511383171
CUST3454,36,Male,805848,3,109,109,163922.72,163922.72,0,0,0,0,-0.7692307692307693,-0.6153846153846154,-0.6823862997878591,0,Very Low,0.0,0.2670900668502667
CUST3455,51,Female,1608155,16,152,152,482253.79,482253.79,0,1,0,0,0.2307692307692307,1.0384615384615383,0.2368462410790915,5,Ultra,0.0,0.2288959956680923
CUST3456,31,Female,1842147,16,97,97,522734.62,522734.62,0,1,0,0,0.2307692307692307,-1.0769230769230769,0.353741196438941,4,High,0.0,0.237862271127414
CUST3457,21,Female,209297,13,113,113,19637.62,20824.8033,1,1,0,0,0.0,-0.4615384615384615,-1.0956047190923532,0,Very Low,0.8533227429176596,0.26122616433766443
CUST3458,65,Male,1312581,14,114,114,311233.68,311233.68,1,0,0,0,0.0769230769230769,-0.4230769230769231,-0.2570020353541369,0,Very Low,0.0,0.2684916843874311
CUST3459,69,Female,2486658,6,123,123,726774.59,726774.59,0,0,0,0,-0.5384615384615384,-0.0769230769230769,0.9429396685249878,1,Low,0.0,0.24063253094928505
CUST3460,63,Male,2230829,3,120,120,627982.97,627982.97,0,0,1,0,-0.7692307692307693,-0.1923076923076923,0.6576628594816158,1,Low,0.6460972226305798,0.491172992589991
CUST3461,44,Male,1643399,16,152,152,456887.44,456887.44,0,0,0,0,0.2307692307692307,1.0384615384615383,0.1635967955787816,5,Ultra,0.0,0.2907770633345439
CUST3462,46,Female,854942,5,127,127,343794.51,343794.51,0,1,0,0,-0.6153846153846154,0.0769230769230769,-0.1629773631987081,3,Medium,0.0,0.24786606904099676
CUST3463,64,Male,1438831,10,133,133,430391.9,430391.9,0,1,0,0,-0.2307692307692307,0.3076923076923077,0.0870866310012494,3,Medium,0.0,0.21976514241895778
CUST3464,45,Male,811282,11,131,131,235330.85,235330.85,1,1,0,0,-0.1538461538461538,0.2307692307692307,-0.4761837548133534,2,Very High,0.0,0.2530212457344494
CUST3465,52,Female,2353457,14,130,130,746373.79,746373.79,0,0,1,0,0.0769230769230769,0.1923076923076923,0.9995355340022708,5,Ultra,0.0,0.529002838787636
CUST3466,25,Male,1474539,11,108,108,417991.73,417991.73,1,1,0,0,-0.1538461538461538,-0.6538461538461539,0.0512791310412795,4,High,0.0,0.22488185461487942
CUST3467,33,Female,2042653,10,131,131,636969.01,636969.01,1,1,0,0,-0.2307692307692307,0.2307692307692307,0.6836115059066478,5,Ultra,0.0,0.29610668621373615
CUST3468,59,Male,793982,16,140,140,272265.93,272265.93,0,0,1,0,0.2307692307692307,0.5769230769230769,-0.3695277270636145,2,Very High,0.7490585010007872,0.540193709025237
CUST3469,53,Female,897133,7,119,119,220354.95,220354.95,0,0,0,0,-0.4615384615384615,-0.2307692307692307,-0.5194290924700559,0,Very Low,0.0,0.2636635813220965
CUST3470,47,Female,240693,11,135,135,59575.87,59575.87,1,1,0,0,-0.1538461538461538,0.3846153846153846,-0.9837047355188188,2,Very High,0.7083062441052326,0.29370375483774747
CUST3471,35,Male,2131455,8,134,134,566118.76,566118.76,0,0,0,0,-0.3846153846153846,0.3461538461538461,0.4790199298202837,5,Ultra,0.0,0.25784312295172424
